"Indicator","Time","Value (USD/GTQ)"
"Currency","2001/07/11",7.77
"Currency","2001/07/10",7.76
"Currency","2001/07/09",7.77
"Currency","2001/07/06",7.75
"Currency","2001/07/05",7.76
"Currency","2001/07/04",7.79
"Currency","2001/07/03",7.79
"Currency","2001/07/02",7.79
"Currency","2001/06/29",7.79
"Currency","2001/06/28",7.78
"Currency","2001/06/27",7.79
"Currency","2001/06/26",7.78
"Currency","2001/06/25",7.80
"Currency","2001/06/22",7.80
"Currency","2001/06/21",7.80
"Currency","2001/06/20",7.79
"Currency","2001/06/19",7.79
"Currency","2001/06/18",7.79
"Currency","2001/06/15",7.79
"Currency","2001/06/14",7.79
"Currency","2001/06/13",7.80
"Currency","2001/06/12",7.80
"Currency","2001/06/11",7.79
"Currency","2001/06/08",7.78
"Currency","2001/06/07",7.78
"Currency","2001/06/06",7.75
"Currency","2001/06/05",7.75
"Currency","2001/06/04",7.76
"Currency","2001/06/01",7.75
"Currency","2001/05/31",7.76
"Currency","2001/05/30",7.75
"Currency","2001/05/29",7.76
"Currency","2001/05/28",7.83
"Currency","2001/05/25",7.78
"Currency","2001/05/24",7.77
"Currency","2001/05/23",7.76
"Currency","2001/05/22",7.74
"Currency","2001/05/21",7.74
"Currency","2001/05/18",7.73
"Currency","2001/05/17",7.73
"Currency","2001/05/16",7.73
"Currency","2001/05/15",7.72
"Currency","2001/05/14",7.75
"Currency","2001/05/11",7.75
"Currency","2001/05/10",7.74
"Currency","2001/05/09",7.76
"Currency","2001/05/08",7.76
"Currency","2001/05/07",7.76
"Currency","2001/05/04",7.76
"Currency","2001/05/03",7.77
"Currency","2001/05/02",7.81
"Currency","2001/05/01",7.79
"Currency","2001/04/30",7.79
"Currency","2001/04/27",7.76
"Currency","2001/04/26",7.85
"Currency","2001/04/25",7.85
"Currency","2001/04/24",7.83
"Currency","2001/04/23",7.80
"Currency","2001/04/20",7.72
"Currency","2001/04/19",7.72
"Currency","2001/04/18",7.69
"Currency","2001/04/17",7.67
"Currency","2001/04/16",7.67
"Currency","2001/04/13",7.67
"Currency","2001/04/12",7.67
"Currency","2001/04/11",7.67
"Currency","2001/04/10",7.68
"Currency","2001/04/09",7.68
"Currency","2001/04/06",7.68
"Currency","2001/04/05",7.68
"Currency","2001/04/04",7.68
"Currency","2001/04/03",7.69
"Currency","2001/04/02",7.70
"Currency","2001/03/30",7.70
"Currency","2001/03/29",7.69
"Currency","2001/03/28",7.69
"Currency","2001/03/27",7.69
"Currency","2001/03/26",7.69
"Currency","2001/03/23",7.69
"Currency","2001/03/22",7.68
"Currency","2001/03/21",7.69
"Currency","2001/03/20",7.69
"Currency","2001/03/19",7.69
"Currency","2001/03/16",7.68
"Currency","2001/03/15",7.68
"Currency","2001/03/14",7.69
"Currency","2001/03/13",7.70
"Currency","2001/03/12",7.71
"Currency","2001/03/09",7.68
"Currency","2001/03/08",7.67
"Currency","2001/03/07",7.68
"Currency","2001/03/06",7.67
"Currency","2001/03/05",7.69
"Currency","2001/03/02",7.69
"Currency","2001/03/01",7.69
"Currency","2001/02/28",7.67
"Currency","2001/02/27",7.67
"Currency","2001/02/26",7.68
"Currency","2001/02/23",7.69
"Currency","2001/02/22",7.70
"Currency","2001/02/21",7.72
"Currency","2001/02/20",7.72
"Currency","2001/02/19",7.73
"Currency","2001/02/16",7.73
"Currency","2001/02/15",7.73
"Currency","2001/02/14",7.73
"Currency","2001/02/13",7.74
"Currency","2001/02/12",7.75
"Currency","2001/02/09",7.75
"Currency","2001/02/08",7.76
"Currency","2001/02/07",7.76
"Currency","2001/02/06",7.76
"Currency","2001/02/05",7.74
"Currency","2001/02/02",7.76
"Currency","2001/02/01",7.78
"Currency","2001/01/31",7.78
"Currency","2001/01/30",7.78
"Currency","2001/01/29",7.81
"Currency","2001/01/26",7.81
"Currency","2001/01/25",7.80
"Currency","2001/01/24",7.80
"Currency","2001/01/23",7.81
"Currency","2001/01/22",7.81
"Currency","2001/01/19",7.81
"Currency","2001/01/18",7.78
"Currency","2001/01/17",7.78
"Currency","2001/01/16",7.78
"Currency","2001/01/15",7.77
"Currency","2001/01/12",7.77
"Currency","2001/01/11",7.77
"Currency","2001/01/10",7.76
"Currency","2001/01/09",7.79
"Currency","2001/01/08",7.84
"Currency","2001/01/05",7.78
"Currency","2001/01/04",7.78
"Currency","2001/01/03",7.76
"Currency","2001/01/02",7.76
"Currency","2001/01/01",7.68
"Currency","2000/12/29",7.68
"Currency","2000/12/28",7.68
"Currency","2000/12/27",7.68
"Currency","2000/12/26",7.68
"Currency","2000/12/25",7.70
"Currency","2000/12/22",7.70
"Currency","2000/12/21",7.70
"Currency","2000/12/20",7.70
"Currency","2000/12/19",7.68
"Currency","2000/12/18",7.73
"Currency","2000/12/15",7.73
"Currency","2000/12/14",7.73
"Currency","2000/12/13",7.73
"Currency","2000/12/12",7.74
"Currency","2000/12/11",7.73
"Currency","2000/12/08",7.69
"Currency","2000/12/07",7.69
"Currency","2000/12/06",7.70
"Currency","2000/12/05",7.73
"Currency","2000/12/04",7.75
"Currency","2000/12/01",7.75
"Currency","2000/11/30",7.77
"Currency","2000/11/29",7.77
"Currency","2000/11/28",7.77
"Currency","2000/11/27",7.76
"Currency","2000/11/24",7.73
"Currency","2000/11/23",7.73
"Currency","2000/11/22",7.73
"Currency","2000/11/21",7.73
"Currency","2000/11/20",7.74
"Currency","2000/11/17",7.74
"Currency","2000/11/16",7.74
"Currency","2000/11/15",7.74
"Currency","2000/11/14",7.73
"Currency","2000/11/13",7.73
"Currency","2000/11/10",7.73
"Currency","2000/11/09",7.76
"Currency","2000/11/08",7.78
"Currency","2000/11/07",7.78
"Currency","2000/11/06",7.80
"Currency","2000/11/03",7.80
"Currency","2000/11/02",7.82
"Currency","2000/11/01",7.86
"Currency","2000/10/31",7.86
"Currency","2000/10/30",7.84
"Currency","2000/10/27",7.82
"Currency","2000/10/26",7.82
"Currency","2000/10/25",7.82
"Currency","2000/10/24",7.82
"Currency","2000/10/23",7.82
"Currency","2000/10/20",7.80
"Currency","2000/10/19",7.81
"Currency","2000/10/18",7.80
"Currency","2000/10/17",7.80
"Currency","2000/10/16",7.78
"Currency","2000/10/13",7.78
"Currency","2000/10/12",7.78
"Currency","2000/10/11",7.78
"Currency","2000/10/10",7.78
"Currency","2000/10/09",7.79
"Currency","2000/10/06",7.79
"Currency","2000/10/05",7.79
"Currency","2000/10/04",7.84
"Currency","2000/10/03",7.84
"Currency","2000/10/02",7.84
"Currency","2000/09/29",7.84
"Currency","2000/09/28",7.78
"Currency","2000/09/27",7.78
"Currency","2000/09/26",7.78
"Currency","2000/09/25",7.84
"Currency","2000/09/22",7.84
"Currency","2000/09/21",7.79
"Currency","2000/09/20",7.79
"Currency","2000/09/19",7.79
"Currency","2000/09/18",7.83
"Currency","2000/09/15",7.83
"Currency","2000/09/14",7.78
"Currency","2000/09/13",7.78
"Currency","2000/09/12",7.83
"Currency","2000/09/11",7.83
"Currency","2000/09/08",7.83
"Currency","2000/09/07",7.78
"Currency","2000/09/06",7.77
"Currency","2000/09/05",7.76
"Currency","2000/09/04",7.79
"Currency","2000/09/01",7.79
"Currency","2000/08/31",7.75
"Currency","2000/08/30",7.78
"Currency","2000/08/29",7.78
"Currency","2000/08/28",7.84
"Currency","2000/08/25",7.84
"Currency","2000/08/24",7.79
"Currency","2000/08/23",7.79
"Currency","2000/08/22",7.79
"Currency","2000/08/21",7.79
"Currency","2000/08/18",7.79
"Currency","2000/08/17",7.71
"Currency","2000/08/16",7.71
"Currency","2000/08/15",7.71
"Currency","2000/08/14",7.79
"Currency","2000/08/11",7.70
"Currency","2000/08/10",7.70
"Currency","2000/08/09",7.71
"Currency","2000/08/08",7.72
"Currency","2000/08/07",7.81
"Currency","2000/08/04",7.81
"Currency","2000/08/03",7.73
"Currency","2000/08/02",7.78
"Currency","2000/08/01",7.78
"Currency","2000/07/31",7.78
"Currency","2000/07/28",7.78
"Currency","2000/07/27",7.69
"Currency","2000/07/26",7.68
"Currency","2000/07/25",7.68
"Currency","2000/07/24",7.68
"Currency","2000/07/21",7.68
"Currency","2000/07/20",7.68
"Currency","2000/07/19",7.68
"Currency","2000/07/18",7.74
"Currency","2000/07/17",7.74
"Currency","2000/07/14",7.12
"Currency","2000/07/13",7.75
"Currency","2000/07/12",7.74
"Currency","2000/07/11",7.65
"Currency","2000/07/10",7.76
"Currency","2000/07/07",7.76
"Currency","2000/07/06",7.74
"Currency","2000/07/05",7.76
"Currency","2000/07/04",7.76
"Currency","2000/07/03",7.76
"Currency","2000/06/30",7.76
"Currency","2000/06/29",7.76
"Currency","2000/06/28",7.76
"Currency","2000/06/27",7.74
"Currency","2000/06/26",7.74
"Currency","2000/06/23",7.74
"Currency","2000/06/22",7.74
"Currency","2000/06/21",7.75
"Currency","2000/06/20",7.67
"Currency","2000/06/19",7.67
"Currency","2000/06/16",7.67
"Currency","2000/06/15",7.67
"Currency","2000/06/14",7.67
"Currency","2000/06/13",7.67
"Currency","2000/06/12",7.67
"Currency","2000/06/09",7.68
"Currency","2000/06/08",7.68
"Currency","2000/06/07",7.68
"Currency","2000/06/06",7.68
"Currency","2000/06/05",7.68
"Currency","2000/06/02",7.68
"Currency","2000/06/01",7.68
"Currency","2000/05/31",7.68
"Currency","2000/05/30",7.68
"Currency","2000/05/29",7.68
"Currency","2000/05/26",7.68
"Currency","2000/05/25",7.68
"Currency","2000/05/24",7.68
"Currency","2000/05/23",7.68
"Currency","2000/05/22",7.68
"Currency","2000/05/19",7.68
"Currency","2000/05/18",7.67
"Currency","2000/05/17",7.70
"Currency","2000/05/16",7.70
"Currency","2000/05/15",7.70
"Currency","2000/05/12",7.70
"Currency","2000/05/11",7.68
"Currency","2000/05/10",7.68
"Currency","2000/05/09",7.68
"Currency","2000/05/08",7.68
"Currency","2000/05/05",7.68
"Currency","2000/05/04",7.65
"Currency","2000/05/03",7.69
"Currency","2000/05/02",7.68
"Currency","2000/05/01",7.70
"Currency","2000/04/28",7.70
"Currency","2000/04/27",7.71
"Currency","2000/04/26",7.71
"Currency","2000/04/25",7.71
"Currency","2000/04/24",7.71
"Currency","2000/04/21",7.72
"Currency","2000/04/20",7.72
"Currency","2000/04/19",7.72
"Currency","2000/04/18",7.72
"Currency","2000/04/17",7.72
"Currency","2000/04/14",7.72
"Currency","2000/04/13",7.70
"Currency","2000/04/12",7.70
"Currency","2000/04/11",7.69
"Currency","2000/04/10",7.73
"Currency","2000/04/07",7.73
"Currency","2000/04/06",7.69
"Currency","2000/04/05",7.64
"Currency","2000/04/04",7.68
"Currency","2000/04/03",7.68
"Currency","2000/03/31",7.70
"Currency","2000/03/30",7.69
"Currency","2000/03/29",7.68
"Currency","2000/03/28",7.69
"Currency","2000/03/27",7.65
"Currency","2000/03/24",7.68
"Currency","2000/03/23",7.68
"Currency","2000/03/22",7.68
"Currency","2000/03/21",7.68
"Currency","2000/03/20",7.65
"Currency","2000/03/17",7.67
"Currency","2000/03/16",7.68
"Currency","2000/03/15",7.67
"Currency","2000/03/14",7.68
"Currency","2000/03/13",7.73
"Currency","2000/03/10",7.73
"Currency","2000/03/09",7.71
"Currency","2000/03/08",7.70
"Currency","2000/03/07",7.72
"Currency","2000/03/06",7.76
"Currency","2000/03/03",7.76
"Currency","2000/03/02",7.66
"Currency","2000/03/01",7.70
"Currency","2000/02/29",7.70
"Currency","2000/02/28",7.72
"Currency","2000/02/25",7.72
"Currency","2000/02/24",7.72
"Currency","2000/02/23",7.72
"Currency","2000/02/22",7.74
"Currency","2000/02/21",7.78
"Currency","2000/02/18",7.78
"Currency","2000/02/17",7.74
"Currency","2000/02/16",7.74
"Currency","2000/02/15",7.75
"Currency","2000/02/14",7.79
"Currency","2000/02/11",7.79
"Currency","2000/02/10",7.84
"Currency","2000/02/09",7.70
"Currency","2000/02/08",7.82
"Currency","2000/02/07",7.82
"Currency","2000/02/04",7.94
"Currency","2000/02/03",7.94
"Currency","2000/02/02",7.94
"Currency","2000/02/01",7.94
"Currency","2000/01/31",7.94
"Currency","2000/01/28",7.94
"Currency","2000/01/27",7.80
"Currency","2000/01/26",7.80
"Currency","2000/01/25",7.90
"Currency","2000/01/24",7.88
"Currency","2000/01/21",7.90
"Currency","2000/01/20",7.87
"Currency","2000/01/19",7.87
"Currency","2000/01/18",7.84
"Currency","2000/01/17",7.83
"Currency","2000/01/14",7.83
"Currency","2000/01/13",7.82
"Currency","2000/01/12",7.80
"Currency","2000/01/11",7.77
"Currency","2000/01/10",7.77
"Currency","2000/01/07",7.70
"Currency","2000/01/06",7.70
"Currency","2000/01/05",7.78
"Currency","2000/01/04",7.66
"Currency","2000/01/03",7.66
"Currency","1999/12/31",7.66
"Currency","1999/12/30",7.66
"Currency","1999/12/29",7.62
"Currency","1999/12/28",7.62
"Currency","1999/12/27",7.62
"Currency","1999/12/24",7.62
"Currency","1999/12/23",7.60
"Currency","1999/12/22",7.60
"Currency","1999/12/21",7.60
"Currency","1999/12/20",7.64
"Currency","1999/12/17",7.64
"Currency","1999/12/16",7.68
"Currency","1999/12/15",7.68
"Currency","1999/12/14",7.68
"Currency","1999/12/13",7.68
"Currency","1999/12/10",7.68
"Currency","1999/12/09",7.57
"Currency","1999/12/08",7.57
"Currency","1999/12/07",7.73
"Currency","1999/12/06",7.73
"Currency","1999/12/03",7.73
"Currency","1999/12/02",7.70
"Currency","1999/12/01",7.70
"Currency","1999/11/30",7.78
"Currency","1999/11/29",7.78
"Currency","1999/11/26",7.78
"Currency","1999/11/25",7.61
"Currency","1999/11/24",7.61
"Currency","1999/11/23",7.61
"Currency","1999/11/22",7.61
"Currency","1999/11/19",7.72
"Currency","1999/11/18",7.65
"Currency","1999/11/17",7.65
"Currency","1999/11/16",7.75
"Currency","1999/11/15",7.75
"Currency","1999/11/12",7.75
"Currency","1999/11/11",7.75
"Currency","1999/11/10",7.80
"Currency","1999/11/09",7.80
"Currency","1999/11/08",7.75
"Currency","1999/11/05",7.80
"Currency","1999/11/04",7.78
"Currency","1999/11/03",7.78
"Currency","1999/11/02",7.78
"Currency","1999/11/01",7.78
"Currency","1999/10/29",7.78
"Currency","1999/10/28",7.77
"Currency","1999/10/27",7.81
"Currency","1999/10/26",7.81
"Currency","1999/10/25",7.81
"Currency","1999/10/22",7.82
"Currency","1999/10/21",7.80
"Currency","1999/10/20",7.80
"Currency","1999/10/19",7.80
"Currency","1999/10/18",7.80
"Currency","1999/10/15",7.80
"Currency","1999/10/14",7.80
"Currency","1999/10/13",7.74
"Currency","1999/10/12",7.78
"Currency","1999/10/11",7.78
"Currency","1999/10/08",7.78
"Currency","1999/10/07",7.80
"Currency","1999/10/06",7.80
"Currency","1999/10/05",7.76
"Currency","1999/10/04",7.76
"Currency","1999/10/01",7.80
"Currency","1999/09/30",7.80
"Currency","1999/09/29",7.80
"Currency","1999/09/28",7.78
"Currency","1999/09/27",7.78
"Currency","1999/09/24",7.77
"Currency","1999/09/23",7.75
"Currency","1999/09/22",7.75
"Currency","1999/09/21",7.77
"Currency","1999/09/20",7.77
"Currency","1999/09/17",7.77
"Currency","1999/09/16",7.77
"Currency","1999/09/15",7.77
"Currency","1999/09/14",7.74
"Currency","1999/09/13",7.79
"Currency","1999/09/10",7.78
"Currency","1999/09/09",7.75
"Currency","1999/09/08",7.75
"Currency","1999/09/07",7.75
"Currency","1999/09/06",7.78
"Currency","1999/09/03",7.78
"Currency","1999/09/02",7.78
"Currency","1999/09/01",7.83
"Currency","1999/08/31",7.83
"Currency","1999/08/30",7.83
"Currency","1999/08/27",7.83
"Currency","1999/08/26",7.56
"Currency","1999/08/25",7.56
"Currency","1999/08/24",7.56
"Currency","1999/08/23",7.60
"Currency","1999/08/20",7.60
"Currency","1999/08/19",7.45
"Currency","1999/08/18",7.45
"Currency","1999/08/17",7.45
"Currency","1999/08/16",7.45
"Currency","1999/08/13",7.48
"Currency","1999/08/12",7.45
"Currency","1999/08/11",7.45
"Currency","1999/08/10",7.45
"Currency","1999/08/09",7.45
"Currency","1999/08/06",7.45
"Currency","1999/08/05",7.35
"Currency","1999/08/04",7.35
"Currency","1999/08/03",7.35
"Currency","1999/08/02",7.35
"Currency","1999/07/30",7.42
"Currency","1999/07/29",7.39
"Currency","1999/07/28",7.39
"Currency","1999/07/27",7.39
"Currency","1999/07/26",7.39
"Currency","1999/07/23",7.39
"Currency","1999/07/22",7.33
"Currency","1999/07/21",7.33
"Currency","1999/07/20",7.33
"Currency","1999/07/19",7.33
"Currency","1999/07/16",7.37
"Currency","1999/07/15",7.35
"Currency","1999/07/14",7.35
"Currency","1999/07/13",7.35
"Currency","1999/07/12",7.35
"Currency","1999/07/09",7.35
"Currency","1999/07/08",7.32
"Currency","1999/07/07",7.32
"Currency","1999/07/06",7.32
"Currency","1999/07/05",7.36
"Currency","1999/07/02",7.36
"Currency","1999/07/01",7.33
"Currency","1999/06/30",7.33
"Currency","1999/06/29",7.33
"Currency","1999/06/28",7.36
"Currency","1999/06/25",7.32
"Currency","1999/06/24",7.32
"Currency","1999/06/23",7.32
"Currency","1999/06/22",7.32
"Currency","1999/06/21",7.32
"Currency","1999/06/18",7.31
"Currency","1999/06/17",7.31
"Currency","1999/06/16",7.31
"Currency","1999/06/15",7.31
"Currency","1999/06/14",7.31
"Currency","1999/06/11",7.38
"Currency","1999/06/10",7.30
"Currency","1999/06/09",7.30
"Currency","1999/06/08",7.30
"Currency","1999/06/07",7.36
"Currency","1999/06/04",7.36
"Currency","1999/06/03",7.25
"Currency","1999/06/02",7.25
"Currency","1999/06/01",7.25
"Currency","1999/05/31",7.34
"Currency","1999/05/28",7.34
"Currency","1999/05/27",7.00
"Currency","1999/05/26",7.00
"Currency","1999/05/25",7.00
"Currency","1999/05/24",7.00
"Currency","1999/05/21",7.00
"Currency","1999/05/20",7.00
"Currency","1999/05/19",7.00
"Currency","1999/05/18",7.00
"Currency","1999/05/17",7.26
"Currency","1999/05/14",7.26
"Currency","1999/05/13",6.90
"Currency","1999/05/12",6.90
"Currency","1999/05/11",6.90
"Currency","1999/05/10",7.12
"Currency","1999/05/07",7.12
"Currency","1999/05/06",6.80
"Currency","1999/05/05",6.80
"Currency","1999/05/04",6.80
"Currency","1999/05/03",7.15
"Currency","1999/04/30",7.05
"Currency","1999/04/29",7.05
"Currency","1999/04/28",7.05
"Currency","1999/04/27",7.05
"Currency","1999/04/26",7.05
"Currency","1999/04/23",7.10
"Currency","1999/04/22",7.04
"Currency","1999/04/21",7.04
"Currency","1999/04/20",7.04
"Currency","1999/04/19",7.04
"Currency","1999/04/16",7.03
"Currency","1999/04/15",7.02
"Currency","1999/04/14",7.02
"Currency","1999/04/13",7.02
"Currency","1999/04/12",7.02
"Currency","1999/04/09",7.02
"Currency","1999/04/08",7.02
"Currency","1999/04/07",7.02
"Currency","1999/04/06",7.02
"Currency","1999/04/05",7.02
"Currency","1999/04/02",7.02
"Currency","1999/04/01",7.02
"Currency","1999/03/31",7.00
"Currency","1999/03/30",7.00
"Currency","1999/03/29",7.00
"Currency","1999/03/26",7.02
"Currency","1999/03/25",6.95
"Currency","1999/03/24",6.95
"Currency","1999/03/23",6.95
"Currency","1999/03/22",6.95
"Currency","1999/03/19",7.02
"Currency","1999/03/18",6.82
"Currency","1999/03/17",6.82
"Currency","1999/03/16",6.80
"Currency","1999/03/15",6.80
"Currency","1999/03/12",6.80
"Currency","1999/03/11",6.70
"Currency","1999/03/10",6.70
"Currency","1999/03/09",6.70
"Currency","1999/03/08",6.70
"Currency","1999/03/05",6.84
"Currency","1999/03/04",6.80
"Currency","1999/03/03",6.80
"Currency","1999/03/02",6.80
"Currency","1999/03/01",6.80
"Currency","1999/02/26",6.80
"Currency","1999/02/25",6.83
"Currency","1999/02/24",6.83
"Currency","1999/02/23",6.83
"Currency","1999/02/22",6.83
"Currency","1999/02/19",6.83
"Currency","1999/02/18",6.88
"Currency","1999/02/17",6.88
"Currency","1999/02/16",6.88
