"Indicator","Time","Value (USD/LBP)"
"Currency","1984/10/15",7.94
"Currency","1984/10/12",8.03
"Currency","1984/10/11",7.98
"Currency","1984/10/10",7.71
"Currency","1984/10/09",7.58
"Currency","1984/10/08",7.45
"Currency","1984/10/05",7.58
"Currency","1984/10/04",7.58
"Currency","1984/10/03",7.55
"Currency","1984/10/02",7.85
"Currency","1984/10/01",7.62
"Currency","1984/09/28",7.19
"Currency","1984/09/27",7.11
"Currency","1984/09/26",7.14
"Currency","1984/09/25",7.04
"Currency","1984/09/24",7.04
"Currency","1984/09/21",7.20
"Currency","1984/09/20",7.04
"Currency","1984/09/19",6.99
"Currency","1984/09/18",7.02
"Currency","1984/09/17",6.97
"Currency","1984/09/14",7.09
"Currency","1984/09/13",7.09
"Currency","1984/09/12",7.08
"Currency","1984/09/11",7.10
"Currency","1984/09/10",6.81
"Currency","1984/09/07",6.81
"Currency","1984/09/06",6.67
"Currency","1984/09/05",6.67
"Currency","1984/09/04",6.67
"Currency","1984/09/03",6.69
"Currency","1984/08/31",6.53
"Currency","1984/08/30",6.53
"Currency","1984/08/29",6.53
"Currency","1984/08/28",6.68
"Currency","1984/08/27",6.56
"Currency","1984/08/24",6.45
"Currency","1984/08/23",6.37
"Currency","1984/08/22",6.34
"Currency","1984/08/21",6.28
"Currency","1984/08/20",6.33
"Currency","1984/08/17",6.24
"Currency","1984/08/16",6.23
"Currency","1984/08/15",6.23
"Currency","1984/08/14",6.23
"Currency","1984/08/13",6.23
"Currency","1984/08/10",6.15
"Currency","1984/08/09",6.17
"Currency","1984/08/08",6.18
"Currency","1984/08/07",6.15
"Currency","1984/08/06",6.09
"Currency","1984/08/03",6.07
"Currency","1984/08/02",6.05
"Currency","1984/08/01",6.06
"Currency","1984/07/31",6.03
"Currency","1984/07/30",6.04
"Currency","1984/07/27",6.02
"Currency","1984/07/26",5.99
"Currency","1984/07/25",6.03
"Currency","1984/07/24",6.06
"Currency","1984/07/23",6.04
"Currency","1984/07/20",6.01
"Currency","1984/07/19",6.00
"Currency","1984/07/18",5.99
"Currency","1984/07/17",5.99
"Currency","1984/07/16",5.95
"Currency","1984/07/13",5.94
"Currency","1984/07/12",5.91
"Currency","1984/07/11",5.87
"Currency","1984/07/10",5.81
"Currency","1984/07/09",5.82
"Currency","1984/07/06",5.87
"Currency","1984/07/05",5.90
"Currency","1984/07/04",5.86
"Currency","1984/07/03",5.92
"Currency","1984/07/02",6.00
"Currency","1984/06/29",6.03
"Currency","1984/06/28",6.03
"Currency","1984/06/27",6.01
"Currency","1984/06/26",6.02
"Currency","1984/06/25",5.99
"Currency","1984/06/22",6.08
"Currency","1984/06/21",6.09
"Currency","1984/06/20",6.03
"Currency","1984/06/19",6.04
"Currency","1984/06/18",6.04
"Currency","1984/06/15",6.02
"Currency","1984/06/14",6.03
"Currency","1984/06/13",6.06
"Currency","1984/06/12",6.06
"Currency","1984/06/11",6.06
"Currency","1984/06/08",6.06
"Currency","1984/06/07",6.06
"Currency","1984/06/06",6.06
"Currency","1984/06/05",6.00
"Currency","1984/06/04",5.95
"Currency","1984/06/01",5.94
"Currency","1984/05/31",5.90
"Currency","1984/05/30",5.89
"Currency","1984/05/29",5.90
"Currency","1984/05/28",5.90
"Currency","1984/05/25",5.89
"Currency","1984/05/24",5.88
"Currency","1984/05/23",5.85
"Currency","1984/05/22",5.83
"Currency","1984/05/21",5.79
"Currency","1984/05/18",5.86
"Currency","1984/05/17",5.91
"Currency","1984/05/16",5.86
"Currency","1984/05/15",5.86
"Currency","1984/05/14",5.89
"Currency","1984/05/11",5.74
"Currency","1984/05/10",5.76
"Currency","1984/05/09",5.73
"Currency","1984/05/08",5.68
"Currency","1984/05/07",5.70
"Currency","1984/05/04",5.72
"Currency","1984/05/03",5.68
"Currency","1984/05/02",5.67
"Currency","1984/05/01",5.75
"Currency","1984/04/30",5.75
"Currency","1984/04/27",5.66
"Currency","1984/04/26",5.61
"Currency","1984/04/25",5.64
"Currency","1984/04/24",5.64
"Currency","1984/04/23",5.56
"Currency","1984/04/20",5.66
"Currency","1984/04/19",5.66
"Currency","1984/04/18",5.66
"Currency","1984/04/17",5.81
"Currency","1984/04/16",5.91
"Currency","1984/04/13",5.76
"Currency","1984/04/12",5.66
"Currency","1984/04/11",5.63
"Currency","1984/04/10",5.56
"Currency","1984/04/09",5.58
"Currency","1984/04/06",5.58
"Currency","1984/04/05",5.58
"Currency","1984/04/04",5.59
"Currency","1984/04/03",5.56
"Currency","1984/04/02",5.49
"Currency","1984/03/30",5.46
"Currency","1984/03/29",5.54
"Currency","1984/03/28",5.58
"Currency","1984/03/27",5.58
"Currency","1984/03/26",5.55
"Currency","1984/03/23",5.68
"Currency","1984/03/22",5.62
"Currency","1984/03/21",5.64
"Currency","1984/03/20",5.45
"Currency","1984/03/19",5.54
"Currency","1984/03/16",5.42
"Currency","1984/03/15",5.44
"Currency","1984/03/14",5.41
"Currency","1984/03/13",5.47
"Currency","1984/03/12",5.57
"Currency","1984/03/09",5.67
"Currency","1984/03/08",5.47
"Currency","1984/03/07",5.45
"Currency","1984/03/06",5.30
"Currency","1984/03/05",5.45
"Currency","1984/03/02",5.78
"Currency","1984/03/01",5.75
"Currency","1984/02/29",5.85
"Currency","1984/02/28",6.06
"Currency","1984/02/27",6.13
"Currency","1984/02/24",6.03
"Currency","1984/02/23",6.15
"Currency","1984/02/22",6.13
"Currency","1984/02/21",6.16
"Currency","1984/02/20",6.25
"Currency","1984/02/17",6.17
"Currency","1984/02/16",6.30
"Currency","1984/02/15",6.12
"Currency","1984/02/14",6.00
"Currency","1984/02/13",6.02
"Currency","1984/02/10",5.94
"Currency","1984/02/09",5.94
"Currency","1984/02/08",5.94
"Currency","1984/02/07",5.94
"Currency","1984/02/06",5.94
"Currency","1984/02/03",5.93
"Currency","1984/02/02",5.88
"Currency","1984/02/01",5.83
"Currency","1984/01/31",5.83
"Currency","1984/01/30",5.81
"Currency","1984/01/27",5.79
"Currency","1984/01/26",5.89
"Currency","1984/01/25",5.91
"Currency","1984/01/24",5.94
"Currency","1984/01/23",5.92
"Currency","1984/01/20",5.82
"Currency","1984/01/19",5.80
"Currency","1984/01/18",5.78
"Currency","1984/01/17",5.81
"Currency","1984/01/16",5.80
"Currency","1984/01/13",5.60
"Currency","1984/01/12",5.55
"Currency","1984/01/11",5.51
"Currency","1984/01/10",5.49
"Currency","1984/01/09",5.46
"Currency","1984/01/06",5.46
"Currency","1984/01/05",5.43
"Currency","1984/01/04",5.45
"Currency","1984/01/03",5.47
"Currency","1984/01/02",5.48
