,currency,year,month,value
2613,IDR,2016,05,13438.40909090909
2614,IDR,2016,06,13342.478260869566
2615,IDR,2016,07,13124.095238095239
2616,IDR,2016,08,13158.608695652174
2617,IDR,2016,09,13116.038461538461
2618,IDR,2016,10,13016.636363636364
2619,IDR,2016,11,13326.88
2620,IDR,2016,12,13401.760869565218
2621,IDR,2017,01,13360.695652173914
2622,IDR,2017,02,13331.42857142857
2623,IDR,2017,03,13338.260869565218
2624,IDR,2017,04,13299.526315789473
2625,IDR,2017,05,13316.47619047619
2626,IDR,2017,06,13305.416666666666
2627,IDR,2017,07,13339.380952380952
2628,IDR,2017,08,13343.583333333334
2629,IDR,2017,09,13301.59090909091
2630,IDR,2017,10,13525.181818181818
2631,IDR,2017,11,13525.318181818182
2632,IDR,2017,12,13557.095238095239
2633,IDR,2018,01,13377.181818181818
2634,IDR,2018,02,13598.3
2635,IDR,2018,03,13756.318181818182
2636,IDR,2018,04,13806.42857142857
2637,IDR,2018,05,14034.521739130434
2638,IDR,2018,06,13878.5
2639,LBP,1983,08,4.7126086956521736
2640,LBP,1983,09,4.890909090909091
2641,LBP,1983,10,5.113333333333333
2642,LBP,1983,11,5.245
2643,LBP,1983,12,5.4300000000000015
2644,LBP,1984,01,5.681818181818181
2645,LBP,1984,02,6.0338095238095235
2646,LBP,1984,03,5.537272727272727
2647,LBP,1984,04,5.645238095238095
2648,LBP,1984,05,5.810434782608695
2649,LBP,1984,06,6.031428571428572
2650,LBP,1984,07,5.956818181818182
2651,LBP,1984,08,6.290434782608697
2652,LBP,1984,09,6.971000000000001
2653,LBP,1984,10,7.833478260869566
2654,LBP,1984,11,7.646363636363637
2655,LBP,1984,12,8.625714285714283
2656,LBP,1985,01,10.129999999999997
2657,LBP,1985,02,14.190000000000003
2658,LBP,1985,03,17.791428571428572
2659,LBP,1985,04,17.55863636363636
2660,LBP,1985,05,16.49391304347826
2661,LBP,1985,06,15.7135
2662,LBP,1985,07,15.740434782608691
2663,LBP,1985,08,17.590909090909093
2664,LBP,1985,09,18.554761904761904
2665,LBP,1985,10,18.01782608695652
2666,LBP,1985,11,17.55761904761905
2667,LBP,1985,12,18.06954545454546
2668,LBP,1986,01,20.111739130434785
2669,LBP,1986,02,21.5135
2670,LBP,1986,03,19.890000000000004
2671,LBP,1986,04,24.04272727272727
2672,LBP,1986,05,28.226363636363633
2673,LBP,1986,06,39.52857142857143
2674,LBP,1986,07,43.12608695652174
2675,LBP,1986,08,43.36190476190476
2676,LBP,1986,09,43.47727272727273
2677,LBP,1986,10,47.09782608695652
2678,LBP,1986,11,59.492999999999995
2679,LBP,1986,12,70.32260869565218
2680,LBP,1987,01,85.18272727272728
2681,LBP,1987,02,103.49000000000001
2682,LBP,1987,03,106.36954545454546
2683,LBP,1987,04,116.61045454545454
2684,LBP,1987,05,119.83619047619047
2685,LBP,1987,06,134.07500000000002
2686,LBP,1987,07,168.67739130434782
2687,LBP,1987,08,235.38095238095238
2688,LBP,1987,09,272.71590909090907
2689,LBP,1987,10,399.59090909090907
2690,LBP,1987,11,505.2142857142857
2691,LBP,1987,12,475.9782608695652
2692,LBP,1988,01,465.1190476190476
2693,LBP,1988,02,381.8095238095238
2694,LBP,1988,03,366.2391304347826
2695,LBP,1988,04,369.7142857142857
2696,LBP,1988,05,370.29545454545456
2697,LBP,1988,06,356.28409090909093
2698,LBP,1988,07,351.5952380952381
2699,LBP,1988,08,367.4130434782609
2700,LBP,1988,09,400.0681818181818
2701,LBP,1988,10,458.07142857142856
2702,LBP,1988,11,512.3181818181819
2703,LBP,1988,12,513.2272727272727
2704,LBP,1989,01,531.1136363636364
2705,LBP,1989,02,512.775
2706,LBP,1989,03,480.54347826086956
2707,LBP,1989,04,516.9
2708,LBP,1989,05,505.5869565217391
2709,LBP,1989,06,506.42045454545456
2710,LBP,1989,07,512.7738095238095
2711,LBP,1989,08,533.7391304347826
2712,LBP,1989,09,508.64285714285717
2713,LBP,1989,10,453.5568181818182
2714,LBP,1989,11,428.96590909090907
2715,LBP,1989,12,474.0238095238095
2716,LBP,1990,01,542.8913043478261
2717,LBP,1990,02,550.4875
2718,LBP,1990,03,558.9659090909091
2719,LBP,1990,04,586.4642857142857
2720,LBP,1990,05,633.0869565217391
2721,LBP,1990,06,660.7380952380952
2722,LBP,1990,07,661.1590909090909
2723,LBP,1990,08,797.6521739130435
2724,LBP,1990,09,1085.125
2725,LBP,1990,10,868.5869565217391
2726,LBP,1990,11,705.5909090909091
2727,LBP,1990,12,794.9047619047619
2728,LBP,1991,01,968.4782608695652
2729,LBP,1991,02,1081.5
2730,LBP,1991,03,978.3809523809524
2731,LBP,1991,04,941.6818181818181
2732,LBP,1991,05,922.2391304347826
2733,LBP,1991,06,908.975
2734,LBP,1991,07,897.304347826087
2735,LBP,1991,08,892.9318181818181
2736,LBP,1991,09,892.4285714285714
2737,LBP,1991,10,886.6739130434783
2738,LBP,1991,11,881.2142857142857
2739,LBP,1991,12,879.0681818181819
2740,LBP,1992,01,879.0
2741,LBP,1992,02,926.75
2742,LBP,1992,03,1175.2272727272727
2743,LBP,1992,04,1454.3181818181818
2744,LBP,1992,05,1618.095238095238
2745,LBP,1992,06,1735.0
2746,LBP,1992,07,1851.9565217391305
2747,LBP,1992,08,2382.6190476190477
2748,LBP,1992,09,2525.909090909091
2749,LBP,1992,10,2252.2727272727275
2750,LBP,1992,11,1911.7619047619048
2751,LBP,1992,12,1849.5217391304348
2752,LBP,1993,01,1828.142857142857
2753,LBP,1993,02,1780.15
2754,LBP,1993,03,1748.2173913043478
2755,LBP,1993,04,1742.0454545454545
2756,LBP,1993,05,1734.857142857143
2757,LBP,1993,06,1732.2727272727273
2758,LBP,1993,07,1730.1136363636363
2759,LBP,1993,08,1727.1363636363637
2760,LBP,1993,09,1724.5681818181818
2761,LBP,1993,10,1720.8809523809523
2762,LBP,1993,11,1717.5227272727273
2763,LBP,1993,12,1713.0869565217392
2764,LBP,1994,01,1708.404761904762
2765,LBP,1994,02,1703.05
2766,LBP,1994,03,1697.304347826087
2767,LBP,1994,04,1692.452380952381
2768,LBP,1994,05,1687.25
2769,LBP,1994,06,1681.9318181818182
2770,LBP,1994,07,1678.2142857142858
2771,LBP,1994,08,1673.5217391304348
2772,LBP,1994,09,1668.3181818181818
2773,LBP,1994,10,1663.2142857142858
2774,LBP,1994,11,1658.4772727272727
2775,LBP,1994,12,1649.1818181818182
2776,LBP,1995,01,1644.7272727272727
2777,LBP,1995,02,1640.8
2778,LBP,1995,03,1636.6304347826087
2779,LBP,1995,04,1632.6
2780,LBP,1995,05,1627.4565217391305
2781,LBP,1995,06,1622.4772727272727
2782,LBP,1995,07,1618.4761904761904
2783,LBP,1995,08,1615.1339130434783
2784,LBP,1995,09,1612.2619047619048
2785,LBP,1995,10,1607.6363636363637
2786,LBP,1995,11,1601.3977272727273
2787,LBP,1995,12,1597.7857142857142
2788,LBP,1996,01,1593.5652173913043
2789,LBP,1996,02,1589.3809523809523
2790,LBP,1996,03,1585.452380952381
2791,LBP,1996,04,1581.3522727272727
2792,LBP,1996,05,1577.2608695652175
2793,LBP,1996,06,1572.9
2794,LBP,1996,07,1568.608695652174
2795,LBP,1996,08,1564.0
2796,LBP,1996,09,1559.904761904762
2797,LBP,1996,10,1557.25
2798,LBP,1996,11,1555.0119047619048
2799,LBP,1996,12,1552.8295454545455
2800,LBP,1997,01,1550.858695652174
2801,LBP,1997,02,1548.7375
2802,LBP,1997,03,1546.6785714285713
2803,LBP,1997,04,1544.534090909091
2804,LBP,1997,05,1542.7272727272727
2805,LBP,1997,06,1540.654761904762
2806,LBP,1997,07,1539.7173913043478
2807,LBP,1997,08,1538.9880952380952
2808,LBP,1997,09,1537.375
2809,LBP,1997,10,1536.4513043478262
2810,LBP,1997,11,1531.1415000000002
2811,LBP,1997,12,1528.8804347826087
2812,LBP,1998,01,1527.784090909091
2813,LBP,1998,02,1529.025
2814,LBP,1998,03,1528.3522727272727
2815,LBP,1998,04,1526.652272727273
2816,LBP,1998,05,1513.8485714285716
2817,LBP,1998,06,1511.566363636364
2818,LBP,1998,07,1509.5821739130436
2819,LBP,1998,08,1517.4404761904761
2820,LBP,1998,09,1514.5854545454547
2821,LBP,1998,10,1502.6818181818182
2822,LBP,1998,11,1502.8157142857144
2823,LBP,1998,12,1509.891304347826
2824,LBP,1999,01,1510.7619047619048
2825,LBP,1999,02,1508.525
2826,LBP,1999,03,1509.9347826086957
2827,LBP,1999,04,1510.5
2828,LBP,1999,05,1508.5761904761905
2829,LBP,1999,06,1504.6818181818182
2830,LBP,1999,07,1503.909090909091
2831,LBP,1999,08,1504.090909090909
2832,LBP,1999,09,1506.6136363636363
2833,LBP,1999,10,1504.5238095238096
2834,LBP,1999,11,1504.590909090909
2835,LBP,1999,12,1507.4782608695652
2836,LBP,2000,01,1506.3095238095239
2837,LBP,2000,02,1506.4285714285713
2838,LBP,2000,03,1507.391304347826
2839,LBP,2000,04,1509.925
2840,LBP,2000,05,1511.4673913043478
2841,LBP,2000,06,1511.5786363636362
2842,LBP,2000,07,1510.8157142857144
2843,LBP,2000,08,1513.1743478260867
2844,LBP,2000,09,1513.732380952381
2845,LBP,2000,10,1513.3868181818182
2846,LBP,2000,11,1512.0454545454545
2847,LBP,2000,12,1509.732380952381
2848,LBP,2001,01,1507.5
2849,LBP,2001,02,1507.5
2850,LBP,2001,03,1507.5
2851,LBP,2001,04,1507.5
2852,LBP,2001,05,1507.5
2853,LBP,2001,06,1507.5
2854,LBP,2001,07,1507.5
2855,LBP,2001,08,1507.5
2856,LBP,2001,09,1507.5
2857,LBP,2001,10,1507.5
2858,LBP,2001,11,1507.5
2859,LBP,2001,12,1507.5
2860,LBP,2002,01,1507.5
2861,LBP,2002,02,1507.5
2862,LBP,2002,03,1507.5
2863,LBP,2002,04,1507.5
2864,LBP,2002,05,1507.5
2865,LBP,2002,06,1507.5
2866,LBP,2002,07,1507.5
2867,LBP,2002,08,1507.5
2868,LBP,2002,09,1507.5
2869,LBP,2002,10,1507.5
2870,LBP,2002,11,1507.5
2871,LBP,2002,12,1507.5
2872,LBP,2003,01,1507.5
2873,LBP,2003,02,1507.5
2874,LBP,2003,03,1507.5
2875,LBP,2003,04,1507.5
2876,LBP,2003,05,1507.5
2877,LBP,2003,06,1507.5
2878,LBP,2003,07,1507.5
2879,LBP,2003,08,1507.6190476190477
2880,LBP,2003,09,1508.4772727272727
2881,LBP,2003,10,1512.8260869565217
2882,LBP,2003,11,1516.025
2883,LBP,2003,12,1515.0
2884,LBP,2004,01,1514.7045454545455
2885,LBP,2004,02,1514.4565
2886,LBP,2004,03,1514.5217391304348
2887,LBP,2004,04,1514.909090909091
2888,LBP,2004,05,1514.4766666666667
2889,LBP,2004,06,1514.1959090909097
2890,LBP,2004,07,1512.790909090909
2891,LBP,2004,08,1514.2545454545455
2892,LBP,2004,09,1514.1818181818182
2893,LBP,2004,10,1514.4361904761909
2894,LBP,2004,11,1514.4772727272727
2895,LBP,2004,12,1513.8152173913043
2896,LBP,2005,01,1514.047619047619
2897,LBP,2005,02,1513.8380000000002
2898,LBP,2005,03,1514.0217391304348
2899,LBP,2005,04,1514.1371428571429
2900,LBP,2005,05,1511.25
2901,LBP,2005,06,1507.9318181818182
2902,LBP,2005,07,1507.047619047619
2903,LBP,2005,08,1503.7173913043478
2904,LBP,2005,09,1504.4318181818182
2905,LBP,2005,10,1503.5238095238096
2906,LBP,2005,11,1503.409090909091
2907,LBP,2005,12,1504.8636363636363
2908,LBP,2006,01,1505.2727272727273
2909,LBP,2006,02,1504.825
2910,LBP,2006,03,1505.4347826086957
2911,LBP,2006,04,1506.05
2912,LBP,2006,05,1505.2826086956522
2913,LBP,2006,06,1506.909090909091
2914,LBP,2006,07,1506.642857142857
2915,LBP,2006,08,1507.6304347826087
2916,LBP,2006,09,1508.6133333333335
2917,LBP,2006,10,1511.609090909091
2918,LBP,2006,11,1511.8813636363636
2919,LBP,2006,12,1511.8214285714287
2920,LBP,2007,01,1511.608695652174
2921,LBP,2007,02,1511.2875
2922,LBP,2007,03,1511.9545454545455
2923,LBP,2007,04,1511.4285714285713
2924,LBP,2007,05,1511.8695652173913
2925,LBP,2007,06,1512.1666666666667
2926,LBP,2007,07,1511.75
2927,LBP,2007,08,1511.1034782608697
2928,LBP,2007,09,1512.35
2929,LBP,2007,10,1510.5652173913043
2930,LBP,2007,11,1511.340909090909
2931,LBP,2007,12,1512.0238095238096
2932,LBP,2008,01,1511.0869565217392
2933,LBP,2008,02,1511.8809523809523
2934,LBP,2008,03,1511.595238095238
2935,LBP,2008,04,1511.590909090909
2936,LBP,2008,05,1510.8636363636363
2937,LBP,2008,06,1508.5238095238096
2938,LBP,2008,07,1506.7826086956522
2939,LBP,2008,08,1505.7380952380952
2940,LBP,2008,09,1502.5227272727273
2941,LBP,2008,10,1502.7608695652175
2942,LBP,2008,11,1501.15
2943,LBP,2008,12,1502.6739130434783
2944,LBP,2009,01,1505.2954545454545
2945,LBP,2009,02,1506.0
2946,LBP,2009,03,1504.3181818181818
2947,LBP,2009,04,1504.8636363636363
2948,LBP,2009,05,1504.1190476190477
2949,LBP,2009,06,1503.1363636363637
2950,LBP,2009,07,1505.5
2951,LBP,2009,08,1502.2142857142858
2952,LBP,2009,09,1502.590909090909
2953,LBP,2009,10,1501.7954545454545
2954,LBP,2009,11,1502.3809523809523
2955,LBP,2009,12,1503.0217391304348
2956,LBP,2010,01,1502.357142857143
2957,LBP,2010,02,1501.225
2958,LBP,2010,03,1501.8695652173913
2959,LBP,2010,04,1500.8636363636363
2960,LBP,2010,05,1501.1904761904761
2961,LBP,2010,06,1500.6818181818182
2962,LBP,2010,07,1501.5454545454545
2963,LBP,2010,08,1504.4545454545455
2964,LBP,2010,09,1501.7954545454545
2965,LBP,2010,10,1500.9285714285713
2966,LBP,2010,11,1501.159090909091
2967,LBP,2010,12,1500.8260869565217
2968,LBP,2011,01,1501.6666666666667
2969,LBP,2011,02,1501.15
2970,LBP,2011,03,1501.1304347826087
2971,LBP,2011,04,1502.2619047619048
2972,LBP,2011,05,1509.3181818181818
2973,LBP,2011,06,1512.0681818181818
2974,LBP,2011,07,1512.857142857143
2975,LBP,2011,08,1509.304347826087
2976,LBP,2011,09,1505.5227272727273
2977,LBP,2011,10,1504.357142857143
2978,LBP,2011,11,1505.0681818181818
2979,LBP,2011,12,1505.4318181818182
2980,LBP,2012,01,1505.409090909091
2981,LBP,2012,02,1503.904761904762
2982,LBP,2012,03,1504.1818181818182
2983,LBP,2012,04,1504.2619047619048
2984,LBP,2012,05,1503.8695652173913
2985,LBP,2012,06,1503.3809523809523
2986,LBP,2012,07,1502.4318181818182
2987,LBP,2012,08,1504.4782608695652
2988,LBP,2012,09,1504.5
2989,LBP,2012,10,1503.4782608695652
2990,LBP,2012,11,1504.3863636363637
2991,LBP,2012,12,1505.0714285714287
2992,LBP,2013,01,1504.7826086956522
2993,LBP,2013,02,1504.35
2994,LBP,2013,03,1504.0238095238096
2995,LBP,2013,04,1503.9545454545455
2996,LBP,2013,05,1504.8695652173913
2997,LBP,2013,06,1510.95
2998,LBP,2013,07,1511.3695652173913
2999,LBP,2013,08,1510.7727272727273
3000,LBP,2013,09,1511.357142857143
3001,LBP,2013,10,1509.7857142857142
3002,LBP,2013,11,1506.9066666666665
3003,LBP,2013,12,1504.8709677419354
3004,LBP,2014,01,1505.1724137931035
3005,LBP,2014,02,1504.1964285714287
3006,LBP,2014,03,1505.1753333333334
3007,LBP,2014,04,1507.9693333333332
3008,LBP,2014,05,1511.8246666666669
3009,LBP,2014,06,1509.8406666666665
3010,LBP,2014,07,1512.4166666666667
3011,LBP,2014,08,1510.5862068965516
3012,LBP,2014,09,1512.7857142857142
3013,LBP,2014,10,1513.0645161290322
3014,LBP,2014,11,1513.1607142857142
3015,LBP,2014,12,1512.4782608695652
3016,LBP,2015,01,1511.5454545454545
3017,LBP,2015,02,1506.1200000000001
3018,LBP,2015,03,1504.5
3019,LBP,2015,04,1508.0045454545455
3020,LBP,2015,05,1507.547619047619
3021,LBP,2015,06,1507.840909090909
3022,LBP,2015,07,1507.708
3023,LBP,2015,08,1507.8695454545452
3024,LBP,2015,09,1507.854814814815
3025,LBP,2015,10,1507.9839999999997
3026,LBP,2015,11,1508.5583333333332
3027,LBP,2015,12,1509.0041666666666
3028,LBP,2016,01,1510.8928571428569
3029,LBP,2016,02,1509.4118181818185
3030,LBP,2016,03,1508.8820000000005
3031,LBP,2016,04,1508.68
3032,LBP,2016,05,1508.2045454545455
3033,LBP,2016,06,1512.5178260869566
3034,LBP,2016,07,1513.5714285714287
3035,LBP,2016,08,1511.621739130435
3036,LBP,2016,09,1511.1223076923077
3037,LBP,2016,10,1510.1159090909093
3038,LBP,2016,11,1506.5916666666665
3039,LBP,2016,12,1507.635652173913
3040,LBP,2017,01,1507.9136363636362
3041,LBP,2017,02,1506.8350000000003
3042,LBP,2017,03,1505.9478260869566
3043,LBP,2017,04,1507.6268181818186
3044,LBP,2017,05,1506.4149999999997
3045,LBP,2017,06,1505.4316000000001
3046,LBP,2017,07,1505.4636363636362
3047,LBP,2017,08,1505.1162499999998
3048,LBP,2017,09,1505.2739130434784
3049,LBP,2017,10,1505.334347826087
3050,LBP,2017,11,1506.9750000000001
3051,LBP,2017,12,1507.6390000000004
3052,LBP,2018,01,1508.1759090909093
3053,LBP,2018,02,1508.3635000000002
3054,LBP,2018,03,1509.3954545454544
3055,LBP,2018,04,1505.747619047619
3056,LBP,2018,05,1505.6421739130437
3057,LBP,2018,06,1505.1166666666668
3058,BDT,1994,06,40.25
3059,BDT,1995,06,40.1
3060,BDT,1996,06,41.75
3061,BDT,1997,06,43.65
3062,BDT,1998,06,46.3
3063,BDT,1999,06,48.5
3064,BDT,2000,06,51.0
3065,BDT,2001,06,57.0
3066,BDT,2002,06,57.9
3067,BDT,2002,10,57.85000000000001
3068,BDT,2002,11,57.947619047619064
3069,BDT,2002,12,57.900000000000006
3070,BDT,2003,01,58.15869565217394
3071,BDT,2003,02,58.200000000000024
3072,BDT,2003,03,58.200000000000024
3073,BDT,2003,04,58.200000000000024
3074,BDT,2003,05,58.14761904761907
3075,BDT,2003,06,58.407619047619036
3076,BDT,2003,07,58.40521739130436
3077,BDT,2003,08,58.40428571428571
3078,BDT,2003,09,58.42090909090909
3079,BDT,2003,10,58.42260869565217
3080,BDT,2003,11,58.43950000000001
3081,BDT,2003,12,56.99260869565218
3082,BDT,2004,01,57.212727272727285
3083,BDT,2004,02,57.18300000000001
3084,BDT,2004,03,57.23347826086957
3085,BDT,2004,04,57.4368181818182
3086,BDT,2004,05,57.889523809523816
3087,BDT,2004,06,58.33272727272728
3088,BDT,2004,07,57.76545454545453
3089,BDT,2004,08,57.66454545454545
3090,BDT,2004,09,57.73727272727272
3091,BDT,2004,10,57.91761904761905
3092,BDT,2004,11,57.99818181818182
3093,BDT,2004,12,58.298260869565226
3094,BDT,2005,01,58.227619047619044
3095,BDT,2005,02,59.985
3096,BDT,2005,03,61.898695652173885
3097,BDT,2005,04,63.26190476190476
3098,BDT,2005,05,63.42772727272727
3099,BDT,2005,06,63.51272727272729
3100,BDT,2005,07,64.17619047619048
3101,BDT,2005,08,64.96869565217392
3102,BDT,2005,09,65.51500000000001
3103,BDT,2005,10,65.67666666666666
3104,BDT,2005,11,65.7518181818182
3105,BDT,2005,12,66.05409090909092
3106,BDT,2006,01,66.34500000000001
3107,BDT,2006,02,67.1185
3108,BDT,2006,03,67.97826086956523
3109,BDT,2006,04,66.81800000000001
3110,BDT,2006,05,66.28739130434784
3111,BDT,2006,06,66.27863636363638
3112,BDT,2006,07,67.20857142857143
3113,BDT,2006,08,67.24347826086957
3114,BDT,2006,09,65.25380952380954
3115,BDT,2006,10,64.47545454545455
3116,BDT,2006,11,66.7790909090909
3117,BDT,2006,12,67.30857142857141
3118,BDT,2007,01,67.36869565217391
3119,BDT,2007,02,66.61550000000001
3120,BDT,2007,03,66.63318181818182
3121,BDT,2007,04,66.67714285714287
3122,BDT,2007,05,67.13173913043478
3123,BDT,2007,06,67.59227272727274
3124,BDT,2007,07,67.28409090909092
3125,BDT,2007,08,67.25217391304346
3126,BDT,2007,09,67.294
3127,BDT,2007,10,67.0995652173913
3128,BDT,2007,11,67.26090909090908
3129,BDT,2007,12,67.42619047619048
3130,BDT,2008,01,67.32260869565218
3131,BDT,2008,02,67.20571428571428
3132,BDT,2008,03,67.29
3133,BDT,2008,04,67.51454545454546
3134,BDT,2008,05,67.40863636363635
3135,BDT,2008,06,67.41285714285716
3136,BDT,2008,07,67.51869565217392
3137,BDT,2008,08,68.37523809523812
3138,BDT,2008,09,67.30272727272727
3139,BDT,2008,10,67.36739130434783
3140,BDT,2008,11,67.415
3141,BDT,2008,12,67.24608695652174
3142,BDT,2009,01,67.38499999999999
3143,BDT,2009,02,67.40750000000001
3144,BDT,2009,03,67.46363636363635
3145,BDT,2009,04,67.67363636363639
3146,BDT,2009,05,67.64190476190477
3147,BDT,2009,06,67.73318181818182
3148,BDT,2009,07,67.69869565217392
3149,BDT,2009,08,67.60619047619049
3150,BDT,2009,09,67.67545454545454
3151,BDT,2009,10,67.80478260869565
3152,BDT,2009,11,67.67809523809524
3153,BDT,2009,12,67.90565217391305
3154,BDT,2010,01,67.92714285714285
3155,BDT,2010,02,67.94238095238097
3156,BDT,2010,03,67.90652173913044
3157,BDT,2010,04,67.87272727272729
3158,BDT,2010,05,67.80714285714285
3159,BDT,2010,06,67.87863636363635
3160,BDT,2010,07,68.09086956521739
3161,BDT,2010,08,68.05999999999999
3162,BDT,2010,09,68.13954545454546
3163,BDT,2010,10,68.83545454545457
3164,BDT,2010,11,69.10636363636364
3165,BDT,2010,12,69.17652173913042
3166,BDT,2011,01,69.60142857142858
3167,BDT,2011,02,69.70450000000001
3168,BDT,2011,03,70.56782608695652
3169,BDT,2011,04,71.58714285714287
3170,BDT,2011,05,72.00772727272728
3171,BDT,2011,06,72.56590909090907
3172,BDT,2011,07,73.20047619047618
3173,BDT,2011,08,73.09347826086957
3174,BDT,2011,09,73.25863636363637
3175,BDT,2011,10,74.28666666666666
3176,BDT,2011,11,75.15454545454546
3177,BDT,2011,12,77.45136363636362
3178,BDT,2012,01,81.04727272727274
3179,BDT,2012,02,81.9404761904762
3180,BDT,2012,03,80.40681818181815
3181,BDT,2012,04,80.50476190476192
3182,BDT,2012,05,80.55739130434783
3183,BDT,2012,06,80.43666666666667
3184,BDT,2012,07,80.44
3185,BDT,2012,08,80.1586956521739
3186,BDT,2012,09,80.29100000000001
3187,BDT,2012,10,80.04304347826088
3188,BDT,2012,11,80.06318181818182
3189,BDT,2012,12,79.51190476190477
3190,BDT,2013,01,78.3082608695652
3191,BDT,2013,02,77.5975
3192,BDT,2013,03,77.27952380952378
3193,BDT,2013,04,76.67954545454546
3194,BDT,2013,05,76.57782608695652
3195,BDT,2013,06,76.298
3196,BDT,2013,07,76.42478260869566
3197,BDT,2013,08,76.36181818181818
3198,BDT,2013,09,76.24333333333331
3199,BDT,2013,10,76.55964285714286
3200,BDT,2013,11,76.70933333333333
3201,BDT,2013,12,76.72193548387096
3202,BDT,2014,01,76.68166666666667
3203,BDT,2014,02,76.69321428571428
3204,BDT,2014,03,76.79225806451613
3205,BDT,2014,04,76.70999999999998
3206,BDT,2014,05,76.61633333333334
3207,BDT,2014,06,76.64866666666667
3208,BDT,2014,07,76.53499999999998
3209,BDT,2014,08,76.1809523809524
3210,BDT,2014,09,76.37928571428573
3211,BDT,2014,10,76.2816129032258
3212,BDT,2014,11,76.32035714285712
3213,BDT,2014,12,76.07695652173912
3214,BDT,2015,01,76.30863636363637
3215,BDT,2015,02,76.2485
3216,BDT,2015,03,76.185
3217,BDT,2015,04,76.06045454545455
3218,BDT,2015,05,76.2125
3219,BDT,2015,06,76.15909090909092
3220,BDT,2015,07,76.2684
3221,BDT,2015,08,77.64708333333333
3222,BDT,2015,09,77.84777777777778
3223,BDT,2015,10,77.80439999999997
3224,BDT,2015,11,78.6616
3225,BDT,2015,12,78.67333333333333
3226,BDT,2016,01,78.41227272727274
3227,BDT,2016,02,78.54499999999999
3228,BDT,2016,03,78.3176
3229,BDT,2016,04,78.36227272727271
3230,BDT,2016,05,78.52181818181818
3231,BDT,2016,06,78.43217391304348
3232,BDT,2016,07,78.32857142857142
3233,BDT,2016,08,78.30652173913042
3234,BDT,2016,09,78.31153846153845
3235,BDT,2016,10,78.35136363636363
3236,BDT,2016,11,78.78608695652174
3237,BDT,2016,12,79.17919999999998
3238,BDT,2017,01,79.15391304347828
3239,BDT,2017,02,79.773
3240,BDT,2017,03,80.05958333333335
3241,BDT,2017,04,81.27222222222221
3242,BDT,2017,05,81.1221739130435
3243,BDT,2017,06,80.6913043478261
3244,BDT,2017,07,80.83285714285712
